,text,docid,sequence,totalTokens,uniqueTokens,lexicalDiversity,scoreNeg,scoreNeu,scorePos,scoreCom,chunks,position
638,Fords at 8 oclock – I in the Chair a rather stormy meeting Mr Reynold late Mayor by way of defending the Corpor ation attacked the Port Land Company – but it was evident that whatever blame was due it laid at the Corporation door for not making good the bank in the Mino nes – The night was so fearful that I remained at the port Melville giving Charlie and me a b ed at the Bank – Twenty Years ago I was in different circumstance How short the time appears The four months my wife has been away has passed more tediously than all the rest .At midnight the gale increased again and continued to blow with squalls of ra in until morning. could not sleep Charlie a most uncomfortable bedfellow and kicking me all night. Gave 20 pounds  to a fund for the relief of the poor people May 14 Sunday Rose at 7 and going to the Mill ordered all the men to turn to and assist in repairing the Bank Home to wash and breakfast – To the Port at 10. Sent Charlie to Church while I did what I could to assist in keeping out the water. As the Gale continued it became apparent that our labour would be in vain . There were a great number of people employed I got some volunteers to work under me at one part of the bank. At 2 Charlie and I home to Dinner had another bottle of Champagne it being Sissies birthday – After dinner to the port again – Gale increasing – found that the new work,D0007,90,264,167,0.6325757575757576,0.08014285714285715,0.8982857142857144,0.02157142857142857,-0.26661428571428575,323,0.2786377708978328
639,and breakfast – To the Port at 10. Sent Charlie to Church while I did what I could to assist in keeping out the water. As the Gale continued it became apparent that our labour would be in vain . There were a great number of people employed I got some volunteers to work under me at one part of the bank. At 2 Charlie and I home to Dinner had another bottle of Champagne it being Sissies birthday – After dinner to the port again – Gale increasing – found that the new work had given way and that the water was likely to be higher than ever Came home with a heavy heart – cold and mis erable. This is the greatest disaster that ever befell port Adelaide – and will defer its progress for Years – My Section 910 will suffer greatly as the people will have no confidence in building where they have to depend for Safety on Sea Walls – The atte ntion required at the port has quite turned the interest that would otherwise have been taken in the Shipping outside – Several of the ships have driven with their anchors but it is not known whether or not they have grounded Some of the bodies of the dr ownded men have been found and were to have been buried to day. Gale still continues at 10 aclock. May 15 Monday Breakfast early then to the Port employed seeing what could be done for the suffering – Committee meeting at 10. petition agreed to To Tow n by the 10 15 Saw the,D0007,91,258,162,0.627906976744186,0.040375,0.9395,0.020125,-0.1070125,323,0.28173374613003094
640,that would otherwise have been taken in the Shipping outside – Several of the ships have driven with their anchors but it is not known whether or not they have grounded Some of the bodies of the dr ownded men have been found and were to have been buried to day. Gale still continues at 10 aclock. May 15 Monday Breakfast early then to the Port employed seeing what could be done for the suffering – Committee meeting at 10. petition agreed to To Tow n by the 10 15 Saw the trustees of P L Company and called on the petition to other Chief Secretary who promised to do what he could. Down by the 1 40 Train – got home by 4 After Tea returned to the Port The Meeting that had been called was opened the Mayor in the Chair The Corporation had commenced the attack on the P L Coy I soon turned the tables. The Corporation got the worst of it and I carried the resolution that a Committee be appointed to draw up a petition to the Gov to ask for assista nce Got home at 11 very tired. May 16 Tuesday To the Port at 10 and attended the Committee Meeting petition agreed to which I took up for presentation to the Chief Secretary – To the House which rose early – Went into the Upper house to hear the debat e on Bakers Motion The Secretary s a good Speech Baker very lame the address for concn on the Northern runs will be carried To the port by the 3.30. glad to get a quiet,D0007,92,269,153,0.5687732342007435,0.059166666666666666,0.9213333333333334,0.0195,-0.19293333333333332,323,0.2848297213622291
641,to draw up a petition to the Gov to ask for assista nce Got home at 11 very tired. May 16 Tuesday To the Port at 10 and attended the Committee Meeting petition agreed to which I took up for presentation to the Chief Secretary – To the House which rose early – Went into the Upper house to hear the debat e on Bakers Motion The Secretary s a good Speech Baker very lame the address for concn on the Northern runs will be carried To the port by the 3.30. glad to get a quiet evening at home Weather moderate with Showers News arrived to day of a Ship lost on the S E Coast. May 17 Wednesday To Town by the 10 30 Train busy at the office – forgot it was the Governors dinner day. had to send for my things To the House and commenced the debate on the Constitution act did pretty well the House and the de bate adjourned at 3 oclock A no confidence vote of Bakers carried by 3 votes. The Dinner party passed off well The wine very bad as usual after dinner went to the Yorke with Riddock and took a glass of grog to correct the acidities. He is a very nice f ellow. To the Club made a bet with Peacock about a point in my speech to be de cided by the report in the papers A H at May 18 Thursday Rose early read until breakfast convinced Peacock who admitted he lost the hat. Went to Gooch’s and bought shirts and socks – Telegraph not open to Melbourne Wheat 8 – nothing doing,D0007,93,275,168,0.610909090909091,0.05525000000000001,0.8594999999999999,0.08525,0.014337499999999998,323,0.28792569659442724
642,off well The wine very bad as usual after dinner went to the Yorke with Riddock and took a glass of grog to correct the acidities. He is a very nice f ellow. To the Club made a bet with Peacock about a point in my speech to be de cided by the report in the papers A H at May 18 Thursday Rose early read until breakfast convinced Peacock who admitted he lost the hat. Went to Gooch’s and bought shirts and socks – Telegraph not open to Melbourne Wheat 8 – nothing doing gave notice to ask for 5000 for the Port on Friday – To the “House” a long debate upon the Lands selling system School committee appointed. House did not rise until 6. Had to remain i n Town took Tea with the Dean he looks ill. To bed early at the Club. could not sleep feeling nervous and anxious about the Port – The Site gales have also frightened me about my family Had to read most of the night May 19 Friday Rose unrefreshed to ok my bath and breakfast then to the port letters from Sydney upon which we bought 7000 Bushels Wheat at 8 – To the House debate on the motion for the Port in Committee. To my surprise The Govt oppose the motion Bowen away glad to adjourn or I should have lost it gave Andrews notice I would not now consider myself a supporter Debate resumed upon my Motion on the Constitution act. lost it in a very thin House by 3 votes. too late for the Train remained in Town to bed,D0007,94,270,165,0.6111111111111112,0.0603,0.8713000000000001,0.06839999999999999,-0.01420999999999999,323,0.29102167182662536
643,to ok my bath and breakfast then to the port letters from Sydney upon which we bought 7000 Bushels Wheat at 8 – To the House debate on the motion for the Port in Committee. To my surprise The Govt oppose the motion Bowen away glad to adjourn or I should have lost it gave Andrews notice I would not now consider myself a supporter Debate resumed upon my Motion on the Constitution act. lost it in a very thin House by 3 votes. too late for the Train remained in Town to bed at the Club early and better than the night before Wrote to my wife Heard that the Julia Heyne is lost. May 20 Saturday Down by the 9.15 Train – at the Mill all the morning wrote several business letters . Riddock came down to the Port shewed him about and convinced him that the vote of the 5000 should be made Dinned with Charlie at home at 3. after Dinner rode over to the Semaphore to enquire about the widows of the drownded men – Home by dark – employed all the evening with private accounts. To bed it to read until midnight Cornwell Farming Shares gone up to 70 – in consequence of a Telegram. they will soon go down again altho’ it is probable that for some time they may be much higher May 21 Sunday A lovely morning drove to Church A very small congregation Sermon fr om 1st John. “ No man hath seen God at any time” After dinner walked to the Semaphore called to see Mrs Wright the,D0007,95,263,175,0.6653992395437263,0.03866666666666667,0.9051111111111112,0.056111111111111125,0.15403333333333336,323,0.29411764705882354
644,drownded men – Home by dark – employed all the evening with private accounts. To bed it to read until midnight Cornwell Farming Shares gone up to 70 – in consequence of a Telegram. they will soon go down again altho’ it is probable that for some time they may be much higher May 21 Sunday A lovely morning drove to Church A very small congregation Sermon fr om 1st John. “ No man hath seen God at any time” After dinner walked to the Semaphore called to see Mrs Wright the pilots widow drove to Church in the evening went to the Doctors for an hour with Charlie met Mr Gardiner Home by nine had a portion of T odds after To bed at 10 still restless and uncomfortable night very cold On looking at the effects of the Flood on the Church – I fear the foundations are greatly injured May 22 Monday Rose late started Charlie to School arranging to take him t o the this evening – To Town by the 10.15. Saw Spence who cordially is not prepared to refund the 500. told him not to mind. Wheat not so firm no buyers at 8 – Letters from Melbourne and Sydney. With ac Sales resolved to buy no more Wheat until th e beginning of next month. Took Charlie to Whites rooms We were greatly entertained The Chief Secy very polite my warning beginning to work. The Ministry have doubless done a foolish thing in giving occasion to lose my support Spoke to Boucaut about or ganising an,D0007,96,257,185,0.7198443579766537,0.06833333333333333,0.8673333333333333,0.06433333333333333,-0.09266666666666667,323,0.29721362229102166
645,Saw Spence who cordially is not prepared to refund the 500. told him not to mind. Wheat not so firm no buyers at 8 – Letters from Melbourne and Sydney. With ac Sales resolved to buy no more Wheat until th e beginning of next month. Took Charlie to Whites rooms We were greatly entertained The Chief Secy very polite my warning beginning to work. The Ministry have doubless done a foolish thing in giving occasion to lose my support Spoke to Boucaut about or ganising an opposition. Got Charlie a bed at the York May 23 Tuesday Went to the York to breakfast Charlie had already gone to School To the Office and wrote to Walters attended Port Land meeting got them to postpone their quarrel with the Port Corporation until after my motion is disposed of on Friday To the House Glydes motion on Waste Land regulation Spoke against it and in favour of giving justice to the Squatters. Had an opportunity of giving Strangeways a hit – He having declared that he vo ted in favour of Glydes former motion because it was a vote of no confidence against the then Ministry and because he approved of the Motion – To the Port by last Train after tea drove to Alberton to attend a meeting of the Grand Lodge – preparing by laws until 11 Aclock Home and to bed by Midnight May 24 Wednesday To Town by 10 30. To the Club to dress for the Levee. Volunteers in new uniform – Blyth appeared,D0007,97,253,163,0.6442687747035574,0.061666666666666675,0.8744444444444445,0.064,0.029500000000000002,323,0.30030959752321984
646,of giving Strangeways a hit – He having declared that he vo ted in favour of Glydes former motion because it was a vote of no confidence against the then Ministry and because he approved of the Motion – To the Port by last Train after tea drove to Alberton to attend a meeting of the Grand Lodge – preparing by laws until 11 Aclock Home and to bed by Midnight May 24 Wednesday To Town by 10 30. To the Club to dress for the Levee. Volunteers in new uniform – Blyth appeared in uniform also and was the subject of general remark. Walked to North Adelaide to call on the Younghusbands. Met there Douglas and Connor who had been lunching there found myself in the way soon left. Talked with Several Members about the position of Ayres in the Upper house A strong desire expressed that I should lead the opposition Down b y last train to Woodville dined with R Smith 10 Home wrote to my wife and Walters. To bed at midnight read Erskines Speech thought Mrs Smith a very pleasant person May 25 Thursday Took a Sedli tz and remained in bed until nine no bath. To Town by th e 12 45. To the House to hear the Treasurer give his budget speech which he took all the afternoon to deliver He is to put off all change until next session He left many openings for criticism. I moved the adjournment of the house and will have the fir st cut in the debate. – on Tuesday next Friday,D0007,98,260,172,0.6615384615384615,0.011818181818181818,0.9581818181818182,0.029999999999999995,0.10733636363636365,323,0.30340557275541796
647,To bed at midnight read Erskines Speech thought Mrs Smith a very pleasant person May 25 Thursday Took a Sedli tz and remained in bed until nine no bath. To Town by th e 12 45. To the House to hear the Treasurer give his budget speech which he took all the afternoon to deliver He is to put off all change until next session He left many openings for criticism. I moved the adjournment of the house and will have the fir st cut in the debate. – on Tuesday next Friday business passed over for the Mail. In the refreshment room I discover that the Treasurers speech has pleased no one. To bed early passed a sleepless night. May 26 Friday Up to Town by the 10 15. Telegram from Sydney ship in from Chile Writing most of the day lunched at the York Squ atting Member s want me to take up the unfair conduct of the Govt with respect to the annual leases – Davenport say that they will support me as Chief Secy in the Upper House Wrote to Walters enclosing Bill for 158.8.4 and asking him to send Brooks 100 pounds  Wrote to Bessie Mamma Sissie To the Ball at 9 Aclock a very mixed party. Douglas there without his wife. Mrs Younghusband annoyed at his being too late to attend on her Did not leave until 3 aclock Mrs Hughes the Town Clerks wife rather queer I think Dominick Daly is attentive to L Younghusband The Col Secretary evidently shy. I think his popularity is at an,D0007,99,264,180,0.6818181818181818,0.0315,0.9047499999999999,0.06375,0.030183333333333336,323,0.3065015479876161
648,Secy in the Upper House Wrote to Walters enclosing Bill for 158.8.4 and asking him to send Brooks 100 pounds  Wrote to Bessie Mamma Sissie To the Ball at 9 Aclock a very mixed party. Douglas there without his wife. Mrs Younghusband annoyed at his being too late to attend on her Did not leave until 3 aclock Mrs Hughes the Town Clerks wife rather queer I think Dominick Daly is attentive to L Younghusband The Col Secretary evidently shy. I think his popularity is at an end – He is now the great weakness of the Government. Slept at th e Club. May 27 Saturday Breakfasted at 8.30. To the Office to finish letters Wrote to Sarah Mary Annie and Kate. Wheat market greatly depressed. by the Chilian arrival in Sydney. Saw several members of the Assembly. Who all desire that I should tak e action with respect to the Annual Leases . promising support – I propose to move “That the determination of the Govt to sell the Yearly leases on so short notice is without advantage to the Country and unfair to the Lessees –“ and then offer to withdraw the motion if they elect to change their policy in this respect At noon the weather became very threatening at 1.30 blowing hard with torrents of rain = Every appearance of another high tide Home by 3 Wind increasing to a heavy Gale. tide up into the fr ont Paddock. I fear much more damage at the port and on the coast – The wind,D0007,100,256,178,0.6953125,0.087,0.8812857142857142,0.031714285714285716,-0.1315,323,0.30959752321981426
649,Govt to sell the Yearly leases on so short notice is without advantage to the Country and unfair to the Lessees –“ and then offer to withdraw the motion if they elect to change their policy in this respect At noon the weather became very threatening at 1.30 blowing hard with torrents of rain = Every appearance of another high tide Home by 3 Wind increasing to a heavy Gale. tide up into the fr ont Paddock. I fear much more damage at the port and on the coast – The wind more to the S.W. than the former gale May 28 Sunday Wind rather more moderate but still blowing hard with occasional showers To Church with Charlie. Saw the men we employed o n the Bank repairing damages altho’ it did not entirely give way – The tide appears to have been fully as high as on Friday week.Mr Garrett preached upon the Ascension of Our Lord – a good Sermon but badly delivered – After dinner walked to the Sand hills. The sea has washed away a portion of them making a perpendicular wall of some 20 ft. to the beach Read over my wifes old letters of 1859 from London and 1860 from Dublin. The evening cold and wintry No Callers on Sunday of late. May 29 Monday To Town w ith Charlie by the early train To the office looked up the Shipping returns for 1864 find as I expected that the Treasurer ha s made the mistake of taking for his comparison with former Years only the Port Adelaide,D0007,101,261,186,0.7126436781609196,0.10862499999999999,0.8788750000000001,0.0125,-0.35159999999999997,323,0.3126934984520124
650,hills. The sea has washed away a portion of them making a perpendicular wall of some 20 ft. to the beach Read over my wifes old letters of 1859 from London and 1860 from Dublin. The evening cold and wintry No Callers on Sunday of late. May 29 Monday To Town w ith Charlie by the early train To the office looked up the Shipping returns for 1864 find as I expected that the Treasurer ha s made the mistake of taking for his comparison with former Years only the Port Adelaide instead of including the outports shipp ing which in 1863 was 42000 Tons. Lunched at the Club saw several Members who are content with my motion a little altered by me before submitting to them – I count 21 votes out of 35. Made an offer for Moonta Shares to day. Down by last train Received 1 0 pounds  rent on ac of Hawking from Manckle ?} Home and devoted the evening to consideration of my Speech for to morrow. May 30 Tuesday To Town by the early train Called on the Chief Justice and consulted with him upon political affairs. Saw men from Mt Barker about the Whea l Friendship mine. To go up on Saturday. To the House gave notice of motion for tomorrow about the annual Leases – Budget Debate did not come on. Second reading of bill. Spoke a few words but did not oppose the Bill . Treasurer nasty and by these means makes himself more and more unpopular Returned to the Port by last train,D0007,102,259,177,0.6833976833976834,0.025666666666666667,0.9304666666666667,0.04393333333333334,-0.019046666666666667,323,0.3157894736842105
651,Tuesday To Town by the early train Called on the Chief Justice and consulted with him upon political affairs. Saw men from Mt Barker about the Whea l Friendship mine. To go up on Saturday. To the House gave notice of motion for tomorrow about the annual Leases – Budget Debate did not come on. Second reading of bill. Spoke a few words but did not oppose the Bill . Treasurer nasty and by these means makes himself more and more unpopular Returned to the Port by last train and took tea at Fords. At 8 attended the Entertainment at the School room for the benefit of the Port Adelaide relief fund Mr Clark gave a very good lecture on t he life and writings of Hood Home at 11. May 31 Wednesday To Town by 10 15. Went about looking up my supporters for the Motion Made quite sure of a majority. Lunched at the House – Brought on the motion with a very short Speech Santo at suggesti on of Govt moved an amendment rather more favourable to the Squatters – but leaving out the word “oppressive” this was carried amid much confusion by a majority of one – At which I was much disgusted At the same time I know that the Govt. will not be able to carry out the conditions of the vote as they cordially would by that attempt lose the support of their own friends. The Squatters are such fools that it is really difficult to help them – I dined at the Club as it was too late for,D0007,103,261,168,0.6436781609195402,0.03230769230769231,0.8916153846153847,0.07615384615384616,0.021869230769230776,323,0.3188854489164087
652,an amendment rather more favourable to the Squatters – but leaving out the word “oppressive” this was carried amid much confusion by a majority of one – At which I was much disgusted At the same time I know that the Govt. will not be able to carry out the conditions of the vote as they cordially would by that attempt lose the support of their own friends. The Squatters are such fools that it is really difficult to help them – I dined at the Club as it was too late for the train when the Ho use rose In the evening called upon Riddock at the York . He appeared very vexed at the course he had taken in voting against my motion I made no complaint and I saw that he appreciated my forbearance. Home and to bed at the Club by 11. Read the account of Garricks visit to Dublin in the University Magazine. and slept soundly until daylight. June 1 Thursday Rose early took a comfortable bath and read the papers until 8. To the Port by the 9.15. To the Mill and then took b oat to the slip to i nspect the Brig “African Maid” Advised her being stripped and recoppered the whole cost of repairs I estimate at 800 pounds . Sails boats Spars etc. included Returned to Town by 12 45 Lunched at the Club. received the thanks and congratulations from several s quatters for the action I had taken To the House and was surprised to find Mr Goode with a motion cut and dried to,D0007,104,262,173,0.6603053435114504,0.038,0.9205384615384614,0.04153846153846154,-0.03653076923076922,323,0.3219814241486068
653,read the papers until 8. To the Port by the 9.15. To the Mill and then took b oat to the slip to i nspect the Brig “African Maid” Advised her being stripped and recoppered the whole cost of repairs I estimate at 800 pounds . Sails boats Spars etc. included Returned to Town by 12 45 Lunched at the Club. received the thanks and congratulations from several s quatters for the action I had taken To the House and was surprised to find Mr Goode with a motion cut and dried to suspend the standing orders in order to rescind the vote of last night I immediately opposed the motion but said so little on the subject th at the Treasurer was induced to speak in favour of the suspension and declair his intention of supporting an amendment of Mr Goodes’ for giving the Lessees a months extension of time at the rate of the runs sold for – This declaration raised a perfect storm of opposition against the Govt. Santo was furious at having been sold by the Govt. by proposing their amendment which they were now going to rescind. The members Riddock and Gordon who voted with him supposing that the Govt were going to give more t han I had asked saw the trick that had been played them and urged me to bring on my motion again which the will support – I don’t know whether I shall do so after the way I was treated – June 2 Friday Satisfactory news from both Melbourne and Sydney,D0007,105,260,168,0.6461538461538462,0.029,0.9440000000000001,0.02688888888888889,0.08461111111111111,323,0.32507739938080493
654,Govt. Santo was furious at having been sold by the Govt. by proposing their amendment which they were now going to rescind. The members Riddock and Gordon who voted with him supposing that the Govt were going to give more t han I had asked saw the trick that had been played them and urged me to bring on my motion again which the will support – I don’t know whether I shall do so after the way I was treated – June 2 Friday Satisfactory news from both Melbourne and Sydney r esolved to keep shipping to these places. To Town by 10 15 saw several members about yesterdays proceedings – there is not a second opinion. doubtless if I were so inclined I could unseat the Ministry at once. Sold 20Grs Shares at 9. 5 – less 26 brokerage To lunch at the refreshment room. at 4 30 the Order of the day for the  pounds 5000 to Port Adelaide was called on The Govt were more violent than before – and desperately to me than ever. The vote was carried however by a majority of 5. This is a bitter pill to poor Reynolds. Strangeways took objec tion to my vote and 3 others on the score that we were personally interested and strange to say the Speaker gave it as his private opinion that the objection was valid – the absurdity being that if this objection could be maintained no vote could be taken for any of the corporations because there is no member who as a ratepayer is not,D0007,106,259,164,0.6332046332046332,0.09358333333333334,0.8781666666666665,0.02825,-0.17431666666666668,323,0.3281733746130031
655,to me than ever. The vote was carried however by a majority of 5. This is a bitter pill to poor Reynolds. Strangeways took objec tion to my vote and 3 others on the score that we were personally interested and strange to say the Speaker gave it as his private opinion that the objection was valid – the absurdity being that if this objection could be maintained no vote could be taken for any of the corporations because there is no member who as a ratepayer is not interested To Mitcham to dine at Blyths there were present the Govr. Chief Sec Waterhouse Stow Dr. Moore Tomkinson Milne Waring the Chief Justice. played 2 double rubbers with the latter as my partner against the Gov and Tomkinson winning 1 point. To the Club to sleep by 11 Oclock. Weather showery and very cold June 3 Saturday Rose before daylight and took my bath To the Stables by 7 aclock met Charlie by appointment and shortly after started for the paringa mine – picked up Mr Spence on the road at the “Fountain”. A heavy Scotch Mist with occasional Showers . got to Fordhams by 9 where we breakfasted. after passing the crest of the Mountain the weather began to cle ar Reached Nairne by 12. Were detained until 1 P.M. for a fresh horse Arrived at at 2.30 found my tenant who had hired this property for grazing purposes cu tting down all the timber and had already sold so 26 pounds  worth to the,D0007,107,255,173,0.6784313725490196,0.05741666666666667,0.9011666666666667,0.041416666666666664,-0.06369166666666669,323,0.33126934984520123
656,after started for the paringa mine – picked up Mr Spence on the road at the “Fountain”. A heavy Scotch Mist with occasional Showers . got to Fordhams by 9 where we breakfasted. after passing the crest of the Mountain the weather began to cle ar Reached Nairne by 12. Were detained until 1 P.M. for a fresh horse Arrived at at 2.30 found my tenant who had hired this property for grazing purposes cu tting down all the timber and had already sold so 26 pounds  worth to the smelting works. Stopped h is proceeding and also stopped the payment from the Compy. I hope I can legally stop him but I almost fear not He has I am afraid overreached me. To the Whea l Friendship. where we partook of Lunch provided by Spence. After this made an agreement with the Smelters Gaskell and Co for the at  pounds 30. We were too late to visit Wheel Margaret We intended looking at the Section in the morning and to Sleep at Kenmantoo. but upon enquiry at the Inn we found that unless we could all sleep in a room already occupied by one Traveller we must go to Nairn which we preferred to do arriving there some time after dark To bed very tired at 11 Oclock. Much rain during the night June 4 Whit Sunday The people of the Inn very late breakfasted at 9 Leaving Nairn at 10. rea ched Fordhams at 1 PM Lunched there. dropped Spence at Mitcham at 2.30. called at Hicks Lodge to enquire,D0007,108,263,178,0.6768060836501901,0.024642857142857143,0.8935000000000001,0.08185714285714285,-0.013821428571428571,323,0.33436532507739936
657,to Sleep at Kenmantoo. but upon enquiry at the Inn we found that unless we could all sleep in a room already occupied by one Traveller we must go to Nairn which we preferred to do arriving there some time after dark To bed very tired at 11 Oclock. Much rain during the night June 4 Whit Sunday The people of the Inn very late breakfasted at 9 Leaving Nairn at 10. rea ched Fordhams at 1 PM Lunched there. dropped Spence at Mitcham at 2.30. called at Hicks Lodge to enquire after Hick who I had just heard was ill. Did not go to the House or should be too late for the Train Down by the 3.30 Called at the Doctors who kin dly drove me over. Read the proper Lessons and psalms with Charlie – Read Stanleys ac of the Princes visit to the tomb of Machpelah Wrote up my journal and to bed early glad to get home to my own comfortable but solitary bed to try and buy the Wheel Margaret for my wifes sister June 5 Whit Monday To Town by early train called at Hicks Office hear that he is better but still very ill. Advised not to go out. Applied for 500 of the New Bank Shares. paid for the Gil bert Street Land  pounds 171.18. Down by the 3.30 and attended a meeting of the Relief Committee arranged for the distribution of the Funds 630 pounds  After tea attended a Meeting of the Glanville District Council about the repairs of the embankment Several Tenders the lowest  pounds,D0007,109,269,174,0.6468401486988847,0.02788888888888889,0.9383333333333334,0.033777777777777775,-0.14746666666666666,323,0.33746130030959753
658,June 5 Whit Monday To Town by early train called at Hicks Office hear that he is better but still very ill. Advised not to go out. Applied for 500 of the New Bank Shares. paid for the Gil bert Street Land  pounds 171.18. Down by the 3.30 and attended a meeting of the Relief Committee arranged for the distribution of the Funds 630 pounds  After tea attended a Meeting of the Glanville District Council about the repairs of the embankment Several Tenders the lowest  pounds 460. to examine the Bank in the Morning at 8 Aclock to determine what is to be doneTo bed early could not sleep thinking of poor Hicks June 6 Whit Tuesday To Town by the early train. Called at Hicks’Office although a little better this mo rning he is not expected to live – Applied for 500 Shares in the New Bank resolving to sell out as soon as a profit can be made. Down by the 3.30 and attended a Meeting of the Relief Committee. The amount to be distributed amounting to  pounds 650. One half to be given to the Widows on the peninsula and the other to the poorer people at the port. Visited the Bank and agreed the work to be done – To Town and heard of poor Hicks death a great b low to me considering him as I have always done the most trusty and valued friend I had in this place I saw Daly who tells me he was conscious before he died and that he was able to dictate his will altho unable,D0007,110,270,150,0.5555555555555556,0.059199999999999996,0.8844,0.056600000000000004,-0.08839999999999999,323,0.34055727554179566
659,The amount to be distributed amounting to  pounds 650. One half to be given to the Widows on the peninsula and the other to the poorer people at the port. Visited the Bank and agreed the work to be done – To Town and heard of poor Hicks death a great b low to me considering him as I have always done the most trusty and valued friend I had in this place I saw Daly who tells me he was conscious before he died and that he was able to dictate his will altho unable to sign it – To the H of A debate in which I did not join. Left the House before the division – Down by last train – Had several friends to dinner. who had been invited some days before it was a dismal party the death of Hicks who is universally respected cast a gloom over the party – June 7 Wedn esday Took my party consisting of Everard Bright Spence Blyth Fuller and Santo over to the Port early to see the effects of the flood – then to Town by the 8.20. at 10.30. started to Mitcham to attend the funeral of my dear friend Blyth and I went to gether in his carriage I walked up to the House the carriages keeping out side the enclosure – Mrs Hicks very unwell – Saw the eldest boy who appeared strangely wild and unnatural. Mr E. Wright who is the sole Executor came to me to say that no one had been invited except the immediate neighbours and the medical men – but that he had just given orders to,D0007,111,271,165,0.6088560885608856,0.06183333333333333,0.8946666666666667,0.043500000000000004,-0.19405000000000003,323,0.34365325077399383
660,– then to Town by the 8.20. at 10.30. started to Mitcham to attend the funeral of my dear friend Blyth and I went to gether in his carriage I walked up to the House the carriages keeping out side the enclosure – Mrs Hicks very unwell – Saw the eldest boy who appeared strangely wild and unnatural. Mr E. Wright who is the sole Executor came to me to say that no one had been invited except the immediate neighbours and the medical men – but that he had just given orders to supply me with a hatband I felt quite annoyed that a man could at such a time think it necessary to make this explanation I of course declined –There were about 100 Gentlemen in the Church the Service being read by Mr. Andrews We walked to the Cemetery on the Hill above Mitcham and saw him put in the ground – The grave is near to that of one of his children – Where a toomb has been erected to the memo ry of the child and his wifes parents. The Grave Yard is beautifully situated above the village the view so extensive and yet so peaceful – It is the spot of all others that I should prefer as my final resting place To the House by 3. Oclock carried Bright s motion for the reserve – Went to the Bay with Peacock to dine with Morris and slept at Peacocks June 8 Thursday To the Office by 10 Oclock saw Young about the B the Bran for the Moonta. A strange looking man named W. Clarke called to,D0007,112,268,172,0.6417910447761194,0.0558,0.883,0.0616,0.1129,323,0.34674922600619196
661,his wifes parents. The Grave Yard is beautifully situated above the village the view so extensive and yet so peaceful – It is the spot of all others that I should prefer as my final resting place To the House by 3. Oclock carried Bright s motion for the reserve – Went to the Bay with Peacock to dine with Morris and slept at Peacocks June 8 Thursday To the Office by 10 Oclock saw Young about the B the Bran for the Moonta. A strange looking man named W. Clarke called to buy some F lour I thought he was a humbug and I fear treated him as such for some time – I told him our price was 19.10 and he offering just 19 pounds  kept advancing his offer 26 a time until in about an hour he astonished me by taking 100 Tons at my price and gave a cheque for  pounds 500 on ac To Daly Office an ins tructed him to prosecute Small for removing the wood from my Section 32. To the House and made a speech on the budget but as it came on unexpectedly I said less than I intended Home by the last train glad to have a quiet evening – to think over the events of the last few days – June 9 Friday In the morning examined the bank and gave some directions Advised with the Capt. of the “African Maid”. Saw the Town Clerk about the Embankments Drove to Town with the Manager of the Gas Works – had some talk wi th him about the Harbour. He would be a good man to put on the Comtee Saw,D0007,113,276,174,0.6304347826086957,0.01325,0.9207500000000001,0.066,0.1580125,323,0.3498452012383901
662,on the budget but as it came on unexpectedly I said less than I intended Home by the last train glad to have a quiet evening – to think over the events of the last few days – June 9 Friday In the morning examined the bank and gave some directions Advised with the Capt. of the “African Maid”. Saw the Town Clerk about the Embankments Drove to Town with the Manager of the Gas Works – had some talk wi th him about the Harbour. He would be a good man to put on the Comtee Saw several of the pastoral men. They want me to take action to oppose the Govt. Regulations but having been sold once I would not consent. So nothing will be done – Neale s carried his M urray resolution – Left the House to make a call on Mr Younghusband – On my return voted for the previous question to save B oucault from defeat on his motion about a Lunatic To Moore’s Whist party The Gov and the usual party present. Also the Honble Mr Marchamp a Son of the Earl of Romney a very plesant person from whom I won 8 – To the Club early and read until midnight. No Sign of the Mail now overdue – God grant I may hear all is well June 10 Saturday Saw Daly about Smalls lease and instructed him to prosecute in the Local Court – To the Port by the 11.15. to attend the laying a foundation Stone of the Town Hall of Port Adelaide – Sir I. Fisher performed the ceremony afterwards a Luncheon and Speeches,D0007,114,267,178,0.6666666666666666,0.045,0.9027777777777778,0.05222222222222222,-0.010033333333333332,323,0.35294117647058826
